Route_Number,Reason,Occurred_On,Boro,Bus_Company_Name,How_Long_Delayed,Number_Of_Students_On_The_Bus,Breakdown_or_Running_Late
L364,Heavy Traffic,09/13/2016 08:03:00 AM,Queens,"RELIANT TRANS, INC. (B232",15MINS,2,Running Late
X697,Heavy Traffic,09/13/2016 08:05:00 AM,Bronx,G.V.C. LTD. (B2192),15 mins,6,Running Late
Q195,Heavy Traffic,09/13/2016 08:04:00 AM,Queens,FIRST STEPS TRANSP INC. (,30 min,4,Running Late
M633,Won`t Start,09/13/2016 08:06:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",,4,Breakdown
J788,Heavy Traffic,09/13/2016 08:06:00 AM,New Jersey,"RELIANT TRANS, INC. (B232",15MINS,5,Running Late
L783,Heavy Traffic,09/13/2016 08:08:00 AM,,"RELIANT TRANS, INC. (B232",15MINS,6,Running Late
X029,Heavy Traffic,09/13/2016 07:57:00 AM,Bronx,"RELIANT TRANS, INC. (B232",20 min,5,Running Late
N617,Heavy Traffic,09/13/2016 08:10:00 AM,Nassau County,"THOMAS BUSES, INC. (B2321",30 min,1,Running Late
M943,Heavy Traffic,09/13/2016 08:13:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",20 MIN,6,Running Late
M129,Heavy Traffic,09/13/2016 07:45:00 AM,Manhattan,HOYT TRANSPORTATION CORP.,10,1,Running Late
L015,Heavy Traffic,09/13/2016 08:13:00 AM,Brooklyn,B & F SKILLED INC.(B2192),30 mins,3,Running Late
Q493,Heavy Traffic,09/13/2016 08:00:00 AM,Queens,HOYT TRANSPORTATION CORP.,10 min,9,Running Late
P553,Heavy Traffic,09/13/2016 08:00:00 AM,Queens,HOYT TRANSPORTATION CORP.,20 min,4,Running Late
M462,Heavy Traffic,09/13/2016 08:23:00 AM,Manhattan,FIRST STEPS TRANSP INC. (,30 min,1,Running Late
L628,Other,09/13/2016 08:27:00 AM,Queens,"RELIANT TRANS, INC. (B232",20 minutes,4,Running Late
L035,Heavy Traffic,09/13/2016 08:24:00 AM,Brooklyn,B & F SKILLED INC.(B2192),15 mins,5,Running Late
M113,Heavy Traffic,09/13/2016 08:26:00 AM,Manhattan,FIRST STEPS TRANSP INC. (,30 min,6,Running Late
K566,Heavy Traffic,09/13/2016 08:30:00 AM,Brooklyn,"RELIANT TRANS, INC. (B232",15MINS,6,Running Late
R684,Heavy Traffic,09/13/2016 08:31:00 AM,Staten Island,"RELIANT TRANS, INC. (B232",20MINS,4,Running Late
L634,Heavy Traffic,09/13/2016 08:33:00 AM,,"RELIANT TRANS, INC. (B232",20 min,3,Running Late
L606,Heavy Traffic,09/13/2016 08:36:00 AM,,"RELIANT TRANS, INC. (B232",20 min,6,Running Late
L740,Heavy Traffic,09/13/2016 08:44:00 AM,,"RELIANT TRANS, INC. (B232",,1,Running Late
L585,Mechanical Problem,09/13/2016 08:49:00 AM,,"RELIANT TRANS, INC. (B232",,4,Breakdown
K811,Heavy Traffic,09/13/2016 08:43:00 AM,Brooklyn,"BORO TRANSIT, INC.",15min,3,Running Late
Y909,Heavy Traffic,09/13/2016 08:51:00 AM,Manhattan,PRIDE TRANSPORTATION (SCH,1HOUR15MIN,2,Running Late
W806,Heavy Traffic,09/13/2016 08:59:00 AM,Westchester,THOMAS BUSES INC (B2192),15 min,2,Running Late
M281,Heavy Traffic,09/13/2016 08:30:00 AM,Manhattan,LEESEL TRANSP CORP (B2192,35MIN,4,Running Late
P547,Other,09/13/2016 02:20:00 PM,,ACME BUS CORP. (B2321),15mins,1,Running Late
L503,Accident,09/13/2016 02:53:00 PM,Brooklyn,"RELIANT TRANS, INC. (B232",,1,Breakdown
Y861,Heavy Traffic,09/13/2016 03:20:00 PM,,"DON THOMAS BUSES, INC. (B",20 MINTUES,2,Running Late
Y942,Delayed by School,09/13/2016 03:20:00 PM,,"DON THOMAS BUSES, INC. (B",20 MINTUES,3,Running Late
X204,Heavy Traffic,09/14/2016 06:40:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,1,Running Late
X077,Heavy Traffic,09/14/2016 06:46:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,1,Running Late
X245,Heavy Traffic,09/14/2016 06:55:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,2,Running Late
Y971,Heavy Traffic,09/14/2016 06:58:00 AM,,"DON THOMAS BUSES, INC. (B",20 MINTUES,2,Running Late
M247,Mechanical Problem,09/14/2016 06:55:00 AM,Manhattan,LEESEL TRANSP CORP (B2192,,2,Breakdown
M399,Heavy Traffic,09/14/2016 07:05:00 AM,Manhattan,LEESEL TRANSP CORP (B2192,20 MIN,1,Running Late
P885,Heavy Traffic,09/14/2016 07:13:00 AM,Queens,FIRST STEPS TRANSP INC. (,25 Min,7,Running Late
Q141,Heavy Traffic,09/14/2016 07:22:00 AM,Queens,"RELIANT TRANS, INC. (B232",20 MIN,11,Running Late
Q821,Heavy Traffic,09/14/2016 07:22:00 AM,Queens,FIRST STEPS TRANSP INC. (,30 min,3,Running Late
Y901,Heavy Traffic,09/14/2016 07:25:00 AM,,"DON THOMAS BUSES, INC. (B",20 MINTUES,2,Running Late
Q195,Heavy Traffic,09/14/2016 07:25:00 AM,Queens,FIRST STEPS TRANSP INC. (,45 min,3,Running Late
Q824,Heavy Traffic,09/14/2016 07:28:00 AM,Queens,FIRST STEPS TRANSP INC. (,25 min,4,Running Late
Y972,Heavy Traffic,09/14/2016 07:15:00 AM,Bronx,"DON THOMAS BUSES, INC. (B",30 MIN,1,Running Late
Q298,Heavy Traffic,09/14/2016 07:30:00 AM,Queens,FIRST STEPS TRANSP INC. (,30 min,5,Running Late
K660,Heavy Traffic,09/14/2016 07:32:00 AM,Brooklyn,"RELIANT TRANS, INC. (B232",20 MIN,4,Running Late
R354,Mechanical Problem,09/14/2016 07:31:00 AM,Staten Island,"RELIANT TRANS, INC. (B232",,5,Breakdown
M269,Heavy Traffic,09/14/2016 07:32:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",20 MIN,3,Running Late
K877,Heavy Traffic,09/14/2016 07:33:00 AM,Brooklyn,"RELIANT TRANS, INC. (B232",25 MIN,5,Running Late
L737,Heavy Traffic,09/14/2016 07:34:00 AM,Queens,"RELIANT TRANS, INC. (B232",20 MIN,1,Running Late
K957,Heavy Traffic,09/14/2016 07:35:00 AM,Brooklyn,"RELIANT TRANS, INC. (B232",25 MIN,10,Running Late
Q101,Heavy Traffic,09/14/2016 07:36:00 AM,Queens,"RELIANT TRANS, INC. (B232",20 MIN,1,Running Late
M720,Heavy Traffic,09/14/2016 07:25:00 AM,Manhattan,LEESEL TRANSP CORP (B2192,20 MIN,3,Running Late
M179,Heavy Traffic,09/14/2016 07:40:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",20 MIN,2,Running Late
X490,Heavy Traffic,09/14/2016 07:41:00 AM,Bronx,G.V.C. LTD. (B2192),10 mins,6,Running Late
X268,Heavy Traffic,09/14/2016 07:40:00 AM,Bronx,"BORO TRANSIT, INC.",25-35 MIN,6,Running Late
Y991,Heavy Traffic,09/14/2016 07:40:00 AM,,"DON THOMAS BUSES, INC. (B",15 MINTUES,1,Running Late
J708,Heavy Traffic,09/14/2016 07:44:00 AM,New Jersey,"RELIANT TRANS, INC. (B232",20,9,Running Late
M452,Heavy Traffic,09/14/2016 07:43:00 AM,Manhattan,FIRST STEPS TRANSP INC. (,20,3,Running Late
X695,Heavy Traffic,09/14/2016 07:46:00 AM,Bronx,G.V.C. LTD. (B2192),10 mins,8,Running Late
M310,Heavy Traffic,09/14/2016 07:40:00 AM,Manhattan,CONSOLIDATED BUS TRANS. I,25-30 MIN,5,Running Late
M519,Heavy Traffic,09/14/2016 07:46:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",20 MIN,8,Running Late
R546,Heavy Traffic,09/14/2016 07:46:00 AM,Staten Island,"RELIANT TRANS, INC. (B232",25MINS,8,Running Late
M282,Heavy Traffic,09/14/2016 07:46:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",20 MIN,9,Running Late
Q140,Heavy Traffic,09/14/2016 07:47:00 AM,Queens,"RELIANT TRANS, INC. (B232",20 MIN,10,Running Late
L338,Heavy Traffic,09/14/2016 07:48:00 AM,Queens,"RELIANT TRANS, INC. (B232",20MINS,1,Running Late
Y909,Heavy Traffic,09/14/2016 07:40:00 AM,Bronx,PRIDE TRANSPORTATION (SCH,30MIN,4,Running Late
J788,Heavy Traffic,09/14/2016 07:49:00 AM,New Jersey,"RELIANT TRANS, INC. (B232",25 MIN,8,Running Late
P547,Heavy Traffic,09/14/2016 07:40:00 AM,,ACME BUS CORP. (B2321),40Min,2,Running Late
Q034,Heavy Traffic,09/14/2016 07:50:00 AM,Queens,"RELIANT TRANS, INC. (B232",20 MIN,7,Running Late
X271,Accident,09/14/2016 07:35:00 AM,Bronx,"BORO TRANSIT, INC.",50-1HR,4,Running Late
M770,Heavy Traffic,09/14/2016 07:52:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",20MINS,4,Running Late
W806,Heavy Traffic,09/14/2016 07:51:00 AM,Westchester,THOMAS BUSES INC (B2192),25 min,1,Running Late
M502,Heavy Traffic,09/14/2016 07:48:00 AM,Manhattan,LEESEL TRANSP CORP (B2192,30MIN,3,Running Late
K827,Other,09/14/2016 07:50:00 AM,Brooklyn,"BORO TRANSIT, INC.",,1,Breakdown
W814,Heavy Traffic,09/14/2016 07:53:00 AM,Westchester,VAN TRANS LLC (B2192),20 mins,3,Running Late
M691,Heavy Traffic,09/14/2016 07:53:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",20 MIN,15,Running Late
Q568,Heavy Traffic,09/14/2016 07:49:00 AM,Queens,HOYT TRANSPORTATION CORP.,20MNS,8,Running Late
N617,Heavy Traffic,09/14/2016 07:53:00 AM,Nassau County,"THOMAS BUSES, INC. (B2321",20 min,1,Running Late
M592,Heavy Traffic,09/14/2016 07:53:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",25 min,10,Running Late
M633,Heavy Traffic,09/14/2016 07:55:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",20 MIN,6,Running Late
M090,Heavy Traffic,09/14/2016 07:55:00 AM,Manhattan,FIRST STEPS TRANSP INC. (,20 min,6,Running Late
X131,Heavy Traffic,09/14/2016 07:57:00 AM,Bronx,"RELIANT TRANS, INC. (B232",20 MIN,11,Running Late
X672,Heavy Traffic,09/14/2016 07:57:00 AM,Bronx,G.V.C. LTD. (B2192),45 mins,4,Running Late
K093,Won`t Start,09/14/2016 07:50:00 AM,Brooklyn,"BORO TRANSIT, INC.",,10,Breakdown
J712,Heavy Traffic,09/14/2016 07:57:00 AM,New Jersey,"RELIANT TRANS, INC. (B232",20MINS,6,Running Late
Y923,Heavy Traffic,09/14/2016 07:50:00 AM,,"DON THOMAS BUSES, INC. (B",10 MINTUES,5,Running Late
K637,Heavy Traffic,09/14/2016 07:59:00 AM,Brooklyn,"RELIANT TRANS, INC. (B232",20MINS,7,Running Late
Q325,Heavy Traffic,09/14/2016 07:55:00 AM,Queens,HOYT TRANSPORTATION CORP.,10MNS,8,Running Late
X146,Heavy Traffic,09/14/2016 07:50:00 AM,Bronx,"BORO TRANSIT, INC.",15-20 MIN,6,Running Late
X308,Heavy Traffic,09/14/2016 07:55:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,10,Running Late
L606,Won`t Start,09/14/2016 08:01:00 AM,Brooklyn,"RELIANT TRANS, INC. (B232",,5,Breakdown
P562,Heavy Traffic,09/14/2016 07:45:00 AM,,ACME BUS CORP. (B2321),30Min,10,Running Late
X387,Heavy Traffic,09/14/2016 08:02:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,12,Running Late
K681,Heavy Traffic,09/14/2016 08:03:00 AM,Brooklyn,"RELIANT TRANS, INC. (B232",20 MIN,9,Running Late
M792,Heavy Traffic,09/14/2016 08:05:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",20 MIN,3,Running Late
J713,Heavy Traffic,09/14/2016 08:05:00 AM,New Jersey,"RELIANT TRANS, INC. (B232",25 min,11,Running Late
M132,Heavy Traffic,09/14/2016 08:00:00 AM,Manhattan,LEESEL TRANSP CORP (B2192,30MIN,6,Running Late
M538,Heavy Traffic,09/14/2016 08:07:00 AM,Manhattan,FIRST STEPS TRANSP INC. (,10 min,1,Running Late
J707,Heavy Traffic,09/14/2016 08:07:00 AM,New Jersey,"RELIANT TRANS, INC. (B232",25MINS,7,Running Late
J508,Heavy Traffic,09/14/2016 08:08:00 AM,New Jersey,"THOMAS BUSES, INC. (B2321",30 min,1,Running Late
P599,Heavy Traffic,09/14/2016 07:55:00 AM,,ACME BUS CORP. (B2321),30Min,6,Running Late
N615,Heavy Traffic,09/14/2016 08:09:00 AM,Nassau County,"THOMAS BUSES, INC. (B2321",30 min,3,Running Late
J708,Heavy Traffic,09/14/2016 08:10:00 AM,New Jersey,"RELIANT TRANS, INC. (B232",20MINS,9,Running Late
M228,Mechanical Problem,09/14/2016 08:10:00 AM,Manhattan,CONSOLIDATED BUS TRANS. I,40MINS,10,Running Late
X675,Heavy Traffic,09/14/2016 08:18:00 AM,Bronx,G.V.C. LTD. (B2192),30,5,Running Late
L623,Heavy Traffic,09/14/2016 08:18:00 AM,Queens,"RELIANT TRANS, INC. (B232",20 MIN,11,Running Late
N004,Heavy Traffic,09/14/2016 08:18:00 AM,Nassau County,"THOMAS BUSES, INC. (B2321",15 min,1,Running Late
L628,Heavy Traffic,09/14/2016 08:20:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",20 MIN,5,Running Late
L002,Heavy Traffic,09/14/2016 08:21:00 AM,Manhattan,B & F SKILLED INC.(B2192),25 mins,2,Running Late
L714,Heavy Traffic,09/14/2016 08:21:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",20 MIN,5,Running Late
L353,Mechanical Problem,09/14/2016 08:26:00 AM,Brooklyn,"RELIANT TRANS, INC. (B232",,2,Breakdown
L035,Heavy Traffic,09/14/2016 08:26:00 AM,Manhattan,B & F SKILLED INC.(B2192),15mins,7,Running Late
M462,Mechanical Problem,09/14/2016 08:28:00 AM,Manhattan,FIRST STEPS TRANSP INC. (,20 min,2,Running Late
N903,Heavy Traffic,09/14/2016 08:20:00 AM,Nassau County,VAN TRANS LLC (B2192),30mins,1,Running Late
W905,Heavy Traffic,09/14/2016 08:15:00 AM,All Boroughs,VAN TRANS LLC (B2192),45mins,1,Running Late
L015,Heavy Traffic,09/14/2016 08:45:00 AM,Manhattan,B & F SKILLED INC.(B2192),30 mins,4,Running Late
X959,Heavy Traffic,09/14/2016 07:55:00 AM,Bronx,G.V.C. LTD. (B2192),10 mins,1,Running Late
K580,Mechanical Problem,09/14/2016 02:08:00 PM,Brooklyn,"RELIANT TRANS, INC. (B232",20 minutes,3,Running Late
M183,Won`t Start,09/14/2016 02:52:00 PM,Manhattan,"RELIANT TRANS, INC. (B232",,6,Breakdown
W811,Other,09/14/2016 03:10:00 PM,Westchester,THOMAS BUSES INC (B2192),,2,Breakdown
L623,Other,09/14/2016 03:32:00 PM,,"RELIANT TRANS, INC. (B232",,11,Breakdown
M303,Heavy Traffic,09/14/2016 04:39:00 PM,Manhattan,G.V.C. LTD. (B2192),20mins,2,Running Late
M738,Mechanical Problem,09/15/2016 06:18:00 AM,Manhattan,LEESEL TRANSP CORP (B2192,45 Minutes,1,Running Late
L022,Heavy Traffic,09/15/2016 06:26:00 AM,Brooklyn,B & F SKILLED INC.(B2192),25 mins,1,Running Late
Y503,Heavy Traffic,09/15/2016 06:45:00 AM,,"DON THOMAS BUSES, INC. (B",20 MINTUES,1,Running Late
Q824,Heavy Traffic,09/15/2016 06:52:00 AM,Queens,FIRST STEPS TRANSP INC. (,30 min,2,Running Late
W003,Heavy Traffic,09/15/2016 06:50:00 AM,Westchester,"BORO TRANSIT, INC.",25-35 MIN,2,Running Late
Q000,Heavy Traffic,09/15/2016 06:57:00 AM,Queens,"RELIANT TRANS, INC. (B232",20 min,5,Running Late
L742,Heavy Traffic,09/15/2016 07:01:00 AM,,"RELIANT TRANS, INC. (B232",25MINS,3,Running Late
P608,Heavy Traffic,09/15/2016 06:58:00 AM,,ACME BUS CORP. (B2321),20mins,1,Running Late
Q044,Heavy Traffic,09/15/2016 07:17:00 AM,Queens,"RELIANT TRANS, INC. (B232",20 MIN,4,Running Late
X009,Other,09/15/2016 07:18:00 AM,Bronx,CONSOLIDATED BUS TRANS. I,30-35 MIN,1,Running Late
Q212,Mechanical Problem,09/15/2016 07:15:00 AM,Queens,PRIDE TRANSPORTATION (SCH,,3,Breakdown
X928,Heavy Traffic,09/15/2016 07:23:00 AM,Bronx,G.V.C. LTD. (B2192),30MINS,1,Running Late
L014,Heavy Traffic,09/15/2016 07:28:00 AM,Manhattan,B & F SKILLED INC.(B2192),20 mins,3,Running Late
M452,Heavy Traffic,09/15/2016 07:30:00 AM,Manhattan,FIRST STEPS TRANSP INC. (,20 min,2,Running Late
Q821,Heavy Traffic,09/15/2016 07:31:00 AM,Queens,FIRST STEPS TRANSP INC. (,20 min,4,Running Late
M094,Problem Run,09/15/2016 07:32:00 AM,Manhattan,FIRST STEPS TRANSP INC. (,30 min,2,Running Late
M635,Heavy Traffic,09/15/2016 07:34:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",25 MIN,5,Running Late
M353,Heavy Traffic,09/15/2016 07:36:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",20 MIN,5,Running Late
Q851,Heavy Traffic,09/15/2016 07:30:00 AM,Queens,HOYT TRANSPORTATION CORP.,15 MIN,3,Running Late
Y966,Heavy Traffic,09/15/2016 07:30:00 AM,,"DON THOMAS BUSES, INC. (B",20 MINTUES,4,Running Late
L520,Heavy Traffic,09/15/2016 07:37:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",20 MIN,3,Running Late
N751,Heavy Traffic,09/15/2016 07:30:00 AM,Nassau County,"BORO TRANSIT, INC.",45 MIN,1,Running Late
Y923,Heavy Traffic,09/15/2016 07:35:00 AM,,"DON THOMAS BUSES, INC. (B",20 MINTUES,5,Running Late
L351,Heavy Traffic,09/15/2016 07:40:00 AM,Queens,"RELIANT TRANS, INC. (B232",20 MIN,7,Running Late
X490,Heavy Traffic,09/15/2016 07:41:00 AM,Bronx,G.V.C. LTD. (B2192),10 mins,5,Running Late
Y868,Heavy Traffic,09/15/2016 07:40:00 AM,Manhattan,"DON THOMAS BUSES, INC. (B",20 MINTUES,7,Running Late
K337,Heavy Traffic,09/15/2016 07:41:00 AM,Brooklyn,"RELIANT TRANS, INC. (B232",20MINS,6,Running Late
X695,Heavy Traffic,09/15/2016 07:43:00 AM,Bronx,G.V.C. LTD. (B2192),20,8,Running Late
P855,Problem Run,09/15/2016 07:41:00 AM,Queens,FIRST STEPS TRANSP INC. (,20 Min,2,Running Late
Y902,Heavy Traffic,09/15/2016 07:40:00 AM,Bronx,PRIDE TRANSPORTATION (SCH,45MIN,4,Running Late
Q101,Heavy Traffic,09/15/2016 07:43:00 AM,Queens,"RELIANT TRANS, INC. (B232",20 MIN,11,Running Late
K957,Heavy Traffic,09/15/2016 07:43:00 AM,Brooklyn,"RELIANT TRANS, INC. (B232",25MINS,7,Running Late
Y973,Heavy Traffic,09/15/2016 07:45:00 AM,,"DON THOMAS BUSES, INC. (B",20 MINTUES,4,Running Late
M418,Problem Run,09/15/2016 07:44:00 AM,Manhattan,FIRST STEPS TRANSP INC. (,20 min,10,Running Late
X382,Heavy Traffic,09/15/2016 07:45:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,12,Running Late
X272,Heavy Traffic,09/15/2016 07:46:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,13,Running Late
Q150,Heavy Traffic,09/15/2016 07:46:00 AM,Queens,"RELIANT TRANS, INC. (B232",20 MIN,8,Running Late
R664,Heavy Traffic,09/15/2016 07:48:00 AM,Staten Island,"RELIANT TRANS, INC. (B232",25MINS,3,Running Late
X187,Heavy Traffic,09/15/2016 07:48:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,12,Running Late
Q034,Heavy Traffic,09/15/2016 07:49:00 AM,Queens,"RELIANT TRANS, INC. (B232",20 MIN,8,Running Late
Y909,Heavy Traffic,09/15/2016 07:40:00 AM,Bronx,PRIDE TRANSPORTATION (SCH,45MIN,5,Running Late
X387,Heavy Traffic,09/15/2016 07:50:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,10,Running Late
K877,Heavy Traffic,09/15/2016 07:50:00 AM,Brooklyn,"RELIANT TRANS, INC. (B232",25 min,4,Running Late
M549,Heavy Traffic,09/15/2016 07:50:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",20 MIN,6,Running Late
X696,Heavy Traffic,09/15/2016 07:52:00 AM,Bronx,G.V.C. LTD. (B2192),20 mins,6,Running Late
X562,Heavy Traffic,09/15/2016 07:48:00 AM,Bronx,PRIDE TRANSPORTATION (SCH,30MIN,4,Running Late
M592,Heavy Traffic,09/15/2016 07:52:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",20 MIN,10,Running Late
M179,Heavy Traffic,09/15/2016 07:53:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",20 MIN,2,Running Late
X152,Heavy Traffic,09/15/2016 07:51:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,13,Running Late
M766,Heavy Traffic,09/15/2016 07:54:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",15MINS,5,Running Late
X726,Heavy Traffic,09/15/2016 07:55:00 AM,Bronx,"RELIANT TRANS, INC. (B232",20 MIN,8,Running Late
X000,Heavy Traffic,09/15/2016 07:54:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,18,Running Late
K637,Heavy Traffic,09/15/2016 07:55:00 AM,Brooklyn,"RELIANT TRANS, INC. (B232",20 MIN,7,Running Late
Y941,Heavy Traffic,09/15/2016 07:50:00 AM,Queens,PRIDE TRANSPORTATION (SCH,30MIN,4,Running Late
Y880,Accident,09/15/2016 07:22:00 AM,Bronx,"DON THOMAS BUSES, INC. (B",120 MIN,7,Running Late
X694,Heavy Traffic,09/15/2016 07:58:00 AM,Bronx,G.V.C. LTD. (B2192),15 mins,10,Running Late
X383,Heavy Traffic,09/15/2016 07:56:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,18,Running Late
Y943,Heavy Traffic,09/15/2016 07:57:00 AM,,"DON THOMAS BUSES, INC. (B",30 Minutes,3,Running Late
N617,Heavy Traffic,09/15/2016 07:58:00 AM,Nassau County,"THOMAS BUSES, INC. (B2321",15 min,1,Running Late
N615,Heavy Traffic,09/15/2016 08:00:00 AM,Nassau County,"THOMAS BUSES, INC. (B2321",20 min,3,Running Late
X672,Heavy Traffic,09/15/2016 08:00:00 AM,Bronx,G.V.C. LTD. (B2192),1 HOUR,5,Running Late
L013,Heavy Traffic,09/15/2016 07:56:00 AM,Brooklyn,B & F SKILLED INC.(B2192),15 MIN,2,Running Late
M278,Heavy Traffic,09/15/2016 06:40:00 AM,Manhattan,LEESEL TRANSP CORP (B2192,20 MIN,1,Running Late
X391,Heavy Traffic,09/15/2016 07:59:00 AM,Bronx,VAN TRANS LLC (B2192),15 mins,21,Running Late
Q055,Heavy Traffic,09/15/2016 08:00:00 AM,Queens,"RELIANT TRANS, INC. (B232",20 MIN,10,Running Late
X973,Heavy Traffic,09/15/2016 08:02:00 AM,Bronx,G.V.C. LTD. (B2192),20 mins,9,Running Late
M274,Other,09/15/2016 07:00:00 AM,Manhattan,LEESEL TRANSP CORP (B2192,20 MIN,2,Running Late
M405,Heavy Traffic,09/15/2016 08:03:00 AM,Manhattan,FIRST STEPS TRANSP INC. (,15 min,11,Running Late
M792,Heavy Traffic,09/15/2016 08:03:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",20MINS,4,Running Late
Q038,Heavy Traffic,09/15/2016 08:06:00 AM,Queens,"RELIANT TRANS, INC. (B232",20 MIN,3,Running Late
X959,Heavy Traffic,09/15/2016 08:08:00 AM,Bronx,G.V.C. LTD. (B2192),10 mins,1,Running Late
M427,Other,09/15/2016 07:25:00 AM,Manhattan,LEESEL TRANSP CORP (B2192,20 MIN,3,Running Late
Q486,Heavy Traffic,09/15/2016 08:06:00 AM,Queens,FIRST STEPS TRANSP INC. (,15 min,1,Running Late
M493,Heavy Traffic,09/15/2016 08:08:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",20 MIN,5,Running Late
M561,Heavy Traffic,09/15/2016 08:09:00 AM,Manhattan,"RELIANT TRANS, INC. (B232",20 MIN,8,Running Late
M659,Heavy Traffic,09/15/2016 07:35:00 AM,Manhattan,LEESEL TRANSP CORP (B2192,30MIN,3,Running Late
M477,Heavy Traffic,09/15/2016 07:22:00 AM,Manhattan,LEESEL TRANSP CORP (B2192,15 MIN,4,Running Late
K780,Heavy Traffic,09/15/2016 08:15:00 AM,Brooklyn,"RELIANT TRANS, INC. (B232",20 MIN,10,Running Late
M538,Heavy Traffic,09/15/2016 08:16:00 AM,Manhattan,FIRST STEPS TRANSP INC. (,20 Min,2,Running Late
M471,Heavy Traffic,09/15/2016 08:17:00 AM,Manhattan,FIRST STEPS TRANSP INC. (,30 min,6,Running Late
N995,Heavy Traffic,09/15/2016 08:19:00 AM,Nassau County,"THOMAS BUSES, INC. (B2321",30 Min,4,Running Late
R628,Heavy Traffic,09/15/2016 08:17:00 AM,Staten Island,"RELIANT TRANS, INC. (B232",15MINS,6,Running Late
U924,Heavy Traffic,09/15/2016 08:19:00 AM,Rockland County,"THOMAS BUSES, INC. (B2321",15 MINS,1,Running Late
M113,Problem Run,09/15/2016 08:24:00 AM,Manhattan,FIRST STEPS TRANSP INC. (,1 Hour,6,Running Late
L015,Heavy Traffic,09/15/2016 08:26:00 AM,Brooklyn,B & F SKILLED INC.(B2192),30 mins,3,Running Late
K566,Heavy Traffic,09/15/2016 08:27:00 AM,Brooklyn,"RELIANT TRANS, INC. (B232",20 MIN,5,Running Late
L035,Heavy Traffic,09/15/2016 08:28:00 AM,Manhattan,B & F SKILLED INC.(B2192),15 mins,3,Running Late
M960,Heavy Traffic,09/15/2016 08:30:00 AM,Manhattan,"THOMAS BUSES, INC. (B2321",30 Min,1,Running Late
P240,Heavy Traffic,09/15/2016 08:30:00 AM,Queens,HOYT TRANSPORTATION CORP.,20 min,6,Running Late
W806,Heavy Traffic,09/15/2016 08:37:00 AM,Westchester,THOMAS BUSES INC (B2192),20 Min,3,Running Late
M286,Heavy Traffic,09/15/2016 07:22:00 AM,Manhattan,LEESEL TRANSP CORP (B2192,20 MIN,4,Running Late
L026,Heavy Traffic,09/15/2016 08:40:00 AM,Nassau County,"THOMAS BUSES, INC. (B2321",20 Min,3,Running Late
P553,Heavy Traffic,09/15/2016 08:35:00 AM,Queens,HOYT TRANSPORTATION CORP.,20 min,5,Running Late
L740,Heavy Traffic,09/15/2016 08:43:00 AM,Brooklyn,"RELIANT TRANS, INC. (B232",20 MIN,1,Running Late
M303,Heavy Traffic,09/15/2016 08:40:00 AM,Manhattan,G.V.C. LTD. (B2192),10 minutes,1,Running Late
P308,Heavy Traffic,09/15/2016 08:30:00 AM,,ACME BUS CORP. (B2321),30Min,3,Running Late
L346,Heavy Traffic,09/16/2016 06:25:00 AM,,"RELIANT TRANS, INC. (B232",15MINS,1,Running Late
X382,Heavy Traffic,09/16/2016 06:37:00 AM,Bronx,VAN TRANS LLC (B2192),20 mins,2,Running Late
X262,Heavy Traffic,09/16/2016 06:41:00 AM,Bronx,VAN TRANS LLC (B2192),20 mins,3,Running Late
X349,Heavy Traffic,09/16/2016 06:50:00 AM,Bronx,VAN TRANS LLC (B2192),20 mins,4,Running Late
